Time,PosX,PosY,RawVelX,RawVelY,CalcVelX,CalcVelY,RawAccX,RawAccY,CalcAccX,CalcAccY
81.133000,0.018500,0.011500,0.00,-0.02,0.012500,-0.016912,0.06,-0.26,0.079296,-0.655998
81.167000,0.018900,0.010500,0.01,-0.04,0.007843,-0.043382,-0.02,-0.10,-0.302768,-0.771338
81.200000,0.019000,0.008700,0.00,-0.04,0.000735,-0.055392,-0.12,0.20,-0.079296,0.158593
81.234000,0.019000,0.007100,-0.00,-0.02,0.001225,-0.028922,-0.19,0.40,0.050461,1.311995
81.267000,0.019000,0.006900,-0.01,-0.00,-0.007843,0.016667,-0.14,0.33,-0.576701,1.153403
81.300000,0.018400,0.007900,-0.02,0.01,-0.026716,0.025980,0.00,0.05,-0.410900,-0.619954
81.333000,0.017400,0.008300,-0.01,-0.00,-0.022059,-0.003922,0.15,-0.19,0.677624,-0.951557
81.367000,0.017100,0.007700,-0.00,-0.01,0.004902,-0.024020,0.18,-0.23,0.764129,-0.158593
81.400000,0.017600,0.006900,0.01,-0.02,0.016667,-0.017892,0.08,-0.15,-0.115340,0.425317
81.434000,0.018000,0.006500,0.00,-0.02,0.002941,-0.010784,-0.03,-0.08,-0.591119,-0.086505
81.467000,0.017800,0.006000,-0.00,-0.02,-0.009804,-0.023775,-0.03,0.03,-0.086505,-0.598328
81.500000,0.017500,0.004900,-0.00,-0.02,-0.003922,-0.036275,0.03,0.24,0.389273,-0.028835
81.534000,0.017600,0.003800,0.00,-0.01,0.009069,-0.020833,0.05,0.48,0.295559,0.915513
81.567000,0.018000,0.003700,0.00,0.01,0.008578,0.016912,0.02,0.55,-0.309977,1.189446
81.600000,0.018100,0.004900,0.00,0.04,-0.001225,0.049755,0.01,0.32,-0.194637,0.641580
81.634000,0.018000,0.006800,0.00,0.04,-0.001225,0.054167,0.04,-0.04,0.194637,-0.382065
81.667000,0.018100,0.008300,0.01,0.03,0.007843,0.029657,0.08,-0.32,0.288351,-0.944348
81.700000,0.018500,0.008800,0.01,0.01,0.012255,0.005392,0.07,-0.36,-0.028835,-0.418108
81.734000,0.018900,0.008800,0.01,0.00,0.013725,-0.004412,-0.00,-0.23,0.115340,-0.173010
81.767000,0.019400,0.008600,0.01,-0.00,0.012745,-0.005147
